"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NZL","New Zealand","2012","2012",145405.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NZL","New Zealand","2013","2013",160891,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NZL","New Zealand","2014","2014",168135.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NZL","New Zealand","2015","2015",174016.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NZL","New Zealand","2016","2016",185217.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NZL","New Zealand","2017","2017",196151.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1970","1970",13057.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1971","1971",14499.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1972","1972",15933.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1973","1973",17561.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1974","1974",19890.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1975","1975",22808.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1976","1976",25462.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1977","1977",28166.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1978","1978",31310.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1979","1979",35378,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1980","1980",40329,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1981","1981",44799,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1982","1982",47690.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1983","1983",51542.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1984","1984",56601.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1985","1985",61656.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1986","1986",65443.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1987","1987",68289.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1988","1988",70499.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1989","1989",74001.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1990","1990",78221.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1991","1991",83318.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1992","1992",88263.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1993","1993",92935.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1994","1994",99711.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1995","1995",106019.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1996","1996",117355,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1997","1997",125952.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1998","1998",124804.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","1999","1999",136335.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2000","2000",165943.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2001","2001",170702.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2002","2002",172267.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2003","2003",175885.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2004","2004",195163.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2005","2005",220865.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2006","2006",252081,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2007","2007",263181,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2008","2008",294471.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2009","2009",267644.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2010","2010",283684.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2011","2011",307809.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2012","2012",328453,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2013","2013",340619.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2014","2014",339136.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2015","2015",320353.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2016","2016",307833.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","NOR","Norway","2017","2017",322100.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","1990","1990",235480.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","1991","1991",226248.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","1992","1992",237226.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","1993","1993",251949.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","1994","1994",270930.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","1995","1995",295808.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","1996","1996",318759.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","1997","1997",344681.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","1998","1998",365900.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","1999","1999",387468.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2000","2000",407501.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2001","2001",424982.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2002","2002",450394.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2003","2003",468246.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2004","2004",509575.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2005","2005",530344.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2006","2006",577617,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2007","2007",639856.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2008","2008",698099.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2009","2009",734150.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2010","2010",801518,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2011","2011",869769.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2012","2012",907167.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2013","2013",940325,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2014","2014",973192.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2015","2015",1010239.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2016","2016",1039650,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","POL","Poland","2017","2017",1112252.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1970","1970",18320.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1971","1971",20527.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1972","1972",23133.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1973","1973",27124.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1974","1974",29898.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1975","1975",31247.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1976","1976",35236.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1977","1977",39519.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1978","1978",43485.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1979","1979",49729.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1980","1980",56702.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1981","1981",63000,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1982","1982",68336.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1983","1983",70912.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1984","1984",72047.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1985","1985",76440.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1986","1986",81212,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1987","1987",88598.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1988","1988",98568.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1989","1989",108995.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1990","1990",117492.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1991","1991",126706.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1992","1992",131006.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1993","1993",131383.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1994","1994",135473.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1995","1995",144222.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1996","1996",149945.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1997","1997",159557.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1998","1998",169450.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","1999","1999",181095.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2000","2000",194313.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2001","2001",202662.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2002","2002",212223.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2003","2003",217956.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2004","2004",225228.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2005","2005",238841.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2006","2006",259464.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2007","2007",270970,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2008","2008",281180.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2009","2009",279682.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2010","2010",289013.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2011","2011",282733.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2012","2012",278160.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2013","2013",291753.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2014","2014",298995.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2015","2015",305898.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2016","2016",316564.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","PRT","Portugal","2017","2017",331405.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","1992","1992",37923,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","1993","1993",39563.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","1994","1994",42912.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","1995","1995",46367.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","1996","1996",50287.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","1997","1997",54176,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","1998","1998",57163.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","1999","1999",57741.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2000","2000",61188,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2001","2001",66599.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2002","2002",71483.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2003","2003",75972.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2004","2004",81624.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2005","2005",89275.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2006","2006",101373.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2007","2007",113735,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2008","2008",127442.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2009","2009",124184,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2010","2010",134713.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2011","2011",139467.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2012","2012",144098,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2013","2013",151020.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2014","2014",156748.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2015","2015",160121.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2016","2016",165424.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SVK","Slovak Republic","2017","2017",174677.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1970","1970",94839.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1971","1971",104288.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1972","1972",117670.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1973","1973",133737.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1974","1974",153940.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1975","1975",169109.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1976","1976",184285.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1977","1977",201272.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1978","1978",218555.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1979","1979",236697.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1980","1980",263744.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1981","1981",287985.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1982","1982",309664,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1983","1983",327588.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1984","1984",345265.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1985","1985",364584.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1986","1986",384040.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1987","1987",415685.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1988","1988",452156.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1989","1989",492410.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1990","1990",529934.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1991","1991",561514.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1992","1992",579650.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1993","1993",587321.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1994","1994",614115.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1995","1995",644210.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1996","1996",674634.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1997","1997",715449.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1998","1998",764800.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","1999","1999",803988,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2000","2000",873445.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2001","2001",936694.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2002","2002",1009397.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2003","2003",1056980.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2004","2004",1124101.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2005","2005",1209300,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2006","2006",1368291.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2007","2007",1474005.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2008","2008",1537792.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2009","2009",1501473.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2010","2010",1488329.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2011","2011",1498957.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2012","2012",1496188.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2013","2013",1519995.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2014","2014",1566854.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2015","2015",1617121.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2016","2016",1687614.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","ESP","Spain","2017","2017",1773972.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1970","1970",38930.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1971","1971",41293.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1972","1972",44067.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1973","1973",48309.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1974","1974",54332.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1975","1975",60880.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1976","1976",64901.3,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1977","1977",67826.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1978","1978",73860.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1979","1979",83028.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1980","1980",92055.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1981","1981",101108,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1982","1982",108721.2,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1983","1983",115161.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1984","1984",124291.8,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1985","1985",131039.7,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1986","1986",137281.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1987","1987",145505.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1988","1988",154453.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1989","1989",164718.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1990","1990",172100.9,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1991","1991",175791.4,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1992","1992",177715.5,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1993","1993",178185.6,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1994","1994",189416.1,,
"ECONPIBN","Gross domestic product","MTMOPPMT","Million US$, purchasing power parity","SWE","Sweden","1995","1995",201148.4,,
